id,yorum,sinif
6579,"Arkadaşlar sürdüğünüzde krem beyaz olduğu için yüzünüz beyaz gözüküyor,böyle dışarı çıktığınızda yüzünüze bir şey sürülü olduğu çok belli.Gece sürüp sabah yüzünüzü yıkadığınızda hiç bir etkisinin olmadığını anlarsınız.Ten renginiz değişmiyor yani",Negatif
16861,Daha kullanmadım ama yorumlara dayanarak aldım umarım memnun kalırım tekrar yorumlayacagım,Nötr
6654,Birkaç kullanımdan sonra pamuklanma oldu. Rengi atmadı. Düğmelerinin geçtiği delik çok genişti açılıyordu diktik. Kaliteli bir ürün değil ama kullanılabilir. Şu fiyata değer mi sanmam. İki renk aldım siyah ve kırmızı ikisi de aynı.,Nötr
92,ben beğenmedim saçıma iyi gelmedi,Nötr
11352,Bu fiyata çok iyi,Pozitif
15338,Kesinlikle almayın çok tüyleniyor ve hemen heryerinden yırtılıyor kalitesiz bir ürün,Negatif
16824,harika pijama rahat kendi bedenizi alabilirsiniz,Pozitif
565,Çiçekli değil sadece astar gibi düz yeşil bir elbise geldi,Negatif
10026,Üstü m altı s beden göndermişler.,Nötr
4310,Piyasaya göre kullanılabilecek en uygun ve en güzel ped,Pozitif
6313,Sürümü zor geldi,Nötr
1943,Çok beğendim gayet iyi doğum için aldım,Pozitif
3877,Kumaşı çok iyi ben anneme aldım memnun herkese de tavsiye ederim,Negatif
3750,Cox boyuk ıdı orta deyerdedır,Nötr
13371,Hiçbir keskinliği yok hiç beğenmedim paraya yazık vermeyin sipariş iade etmek istiyorum,Negatif
13942,Süper bir ürün tavsiyemdir,Pozitif
13945,Göründüğü gibi değil özellikle rengi... Berbat. Kumaşı naylon gibi üste giyince ameliyathane önlüğü gibi duruyor,Negatif
3171,Yorumlarda yazıldığı gibiymiş cidden. Titreşimi ve boyutu çok iyi. Bir haftada bile etkisini görmeye başladım.,Nötr
4866,ucuzdu ve güzeldi bayildim,Pozitif
5522,çok kötü kalitesiz,Negatif
8378,Trendyol”a çok teşekkür ederim her zaman olduğu gibi beni hayal kırıklığına uğratmadılar ve ürünüm kısa zamanda geldi 👍🏻😊,Pozitif
6550,65 kiloyum L aldim rahat oldu,Pozitif
14241,Arkadaslar yumusacik yazmissiniz da bu urun % 100 cotton yaziyor nasil is bu ya birde aciklamasa pamuk yaziyor yazikk gercekten,Negatif
7970,ürün ince yıkadıktan sonra küçüldü bileklerimin üstünde,Negatif
14323,Kumaşı aşırı kaliteli diyemem. İnanilmaz tüy çekiyor çok rahatsız edici. Bir de bir beden büyük alirsaniz daha rahat edersiniz.,Nötr
5924,Sütyen askilari yok arıyorum açan yok,Pozitif
2410,Başarılı bir ürün kokusu muhteşem,Nötr
14096,Doğum sonu giymek için aldım 33 haftalık gebeyim 80 kg. Xl aldım çok iyi oldu. Çok beğendim duruşunu,Pozitif
10712,"Çok kapatıcı özelliği Yok, fena değil",Nötr
14944,bedeni kalınlığı falan beklediğim gibi fp ürün sevdim.,Pozitif
5947,Ürün çok çabuk elime ulaştı teşekkür ederim. Bir beden büyük söyledim (L) iyiki öyle yapmışım üst tam oldu ama alt biraz büyük ve uzun geldi. Ama kumaşı beklediğimden daha iyi. Sadece alt'ı terzide daraltma gerekecek.,Pozitif
9886,çok kaliteli bişey beklemeyin,Negatif
12199,çok. çok kötü sakın almayın 1 giymeye tüylendi ve çuval gibi genişledi hayret ediyorum iyi diyenlere,Negatif
4882,Çok güzel bir kokusu ağır değil fresh birşey ama çok kalıcı bir parfüm değil,Pozitif
13995,ürün hemen yırtıldı arkadasıma hediye almıstım rezil oldum,Nötr
16752,dar geldi iade,Pozitif
810,elle yikamaya gore ciddi bir fark var. yuzunuzu yikadiktan sonra o puruzsuzlugu hissedebiliyorsunuz. kademe artislari olmasi çok iyi ve titresimleri guclu. umarim uzun sureli kullanabilirim. kesinlikle onerilir,Pozitif
10951,2 aydır dermaroller ile birlikte kullanıyorum sadece cildim daha aydınlık başka bir farklılık yok,Nötr
15947,"Beni hayal kırıklığına uğrattı beğenmedim kalıcılığı yok, kokusu kötü",Negatif
13578,Ürün pamuklu yazıyor fakat öyle değil yorumlar ve değerlendirmeleri okuyarak aldım memnununiyetker çok fazla acaba bana gelen üründe mi sıkıntı var bana ulaşıl pamuklu olanıyla değişim yada iade yapmanızı istiyorum,Negatif
15108,Kumaşı hiç güzel degil tavsiye etmiyorum.,Negatif
2263,kumaşı güzel yazlık ince dikiş yerlerinden söküldü ikinci giyinmem de,Negatif
5466,çok dandik kalitesiz begenmedim,Negatif
6053,ben bedenimi aldım güzel oldu rahat güzel,Pozitif
11072,ürün güzel ama abartıldığı kadar üst özelliklere sahip değil sürüldüğünde yüzünüzde jel kıvamı tabaka oluyor ince cizgiler işe 1 haftada gece ve gunduz kullanarak az da olsa randıman alınabiliyor ilk sürüşte fark edildi diyecek kadar randıman alamadım,Nötr
4524,ürün çok küçük dikkat edin sipariş verirken sonra şaşırıyorsunuz.,Pozitif
10779,Fiyat performans ürünü çok beğendim anneme de aldım,Pozitif
800,Gayet güzel ve kullanışlı. Bedeninize göre alın,Pozitif
5178,Oldukça küçük,Negatif
12176,Güzel ürün ama maalesef defolu geldi,Negatif
2923,çok birsey beklemeyin alirken çok gucsuz ete degdiginde duruyor direk gereksiz,Nötr
8766,Berbat hiç beğenmedim,Negatif
12795,Açılmış ve mor şampuanla yıkanmış saçta rengin tutmaması enteresan geldi. Büyük beklentiyle almıştım ama çokta işe yaradığını söyleyemem. Daha uygun markalardan daha çok verim almıştım.,Nötr
10351,üşengeç fırçası diye bilinse de sağladığı temizlik tartışılmaz,Pozitif
11249,Fena değil sivilcelerim gitmedi,Nötr
7733,Yorumları şaşkınlıkla okuyorum.. ilk yıkamada mahvoldu. Sanki yıllardır giydiğim epeski bir pijamaya dönüştü ayrıca çok fazla tüy topluyor maalesef hayal kırıklığı oldu,Negatif
6483,Kuaförde kullandıkları zamanki etkiyi kesinlikle alamadım. Tüm ürünleri aynı sırayla ve süreyle kullandım oysaki. (serinin 3 ürününü) ama tekrar kullanıp deneyeceğim kuaförde kullandıklarında çok yumuşatmıştı saçımı.,Nötr
11871,Beğenmedim renk farkı var hiç resim deki gibi degil s giyiyorum normalde m aldım yine küçük ofsayt yani ??,Pozitif
10041,Yıkayınca çekti ve dikişlerinden döndü,Negatif
3018,güzel fiyatına göre kullanışlı,Negatif
536,Arkadaşlar benim ve alan bir arkadaşımın saçında kepek yaptı kesinlikle TAVSİYE ETMİYORUM. Kaşıntısı cabası,Negatif
1874,qnd fint eoqvz qrxmm gpuet gpuet,Negatif
6489,"yorumlara bakarak aldım,",Negatif
12909,Süper renk ve dokusu var tavsiye ederim teşekkür ederimm,Pozitif
5093,Kumaşı ince fakat fiyatına göre yerinde beğendim,Pozitif
9938,Arkadaşımla kendime aldım memnun kaldık gayet güzel,Nötr
14265,sürmesi çok kolay ama çabuk akıyor,Nötr
4599,"Elime ulaştığında kutusuna birazı dökülmüştü. Güzel ama biraz ağır bir parfüm kokusu var, saça sürdükten bir kaç saat sonra koku gidiyo allahtan. Her argan yağı gibi saçı yumuşacık yapıyo :)",Nötr
2464,ürün parfümlü bu pek hoşuma gitmedi ama aşırı derecede de değil. benim cildim karma gibi yanak bölgesi kuru . gündüz kremi fazla yağlı değil yeterli yani hafif beyazlatıyo bunu beğendim . ama gece kremi biraz daha yağlı ve sanırım bende sivilce yaptı sivilcelerim geçmişti çünkü biraz kullandığımdan beri tekrar aktifleşmeye başlamış umarım üründen değildir bunu anlamaya çalışıcam. onun dışında hafif bir faydasını görmeye başladım sanki daha 3 4 gün oldu.,Nötr
14436,Çok beğendim 1 haftadır kullanıyorum cildime çok iyi geldi,Pozitif
10490,Elime gelen ürünün fotoğraftakiyle alakası yok. Farı karıştırmayı geçtim dağıtmıyor bile. Farı bu fırçayla alamıyorum ki sürebileyim. Küçük uçlu kapatıcı fırçası gibi bir şey göndermişler. Bari bir işe yarasın diye sulu boyaya başladım orda kullanıyorum.,Negatif
11384,sıkıntısız çok çabuk da geldi,Pozitif
5337,alüminyum içeridiği için bir daha alamayacağım.,Nötr
8834,"çok güzel, daha önce de aldım çekme yapmıyor rengi solmuyor tavsiye ederim.",Pozitif
6280,Fiyatı daha uygunken almıştım çok güzel 😍,Pozitif
10077,Kumaşı çok iyi değil. Orta. Fiyatına göre iyi.,Negatif
12093,"4 gündür kullanıyorum inanılmaz yüzümü yaktı buna rağmen yine kullanmaya devam ettim. Dudaklarımın kenarları, yanaklarım kurudu hep soyuluyor. Biraz önce aynaya baktım yüzüm kıpkırmızı olmuş.",Negatif
168,Gayet iyi boyu yüze uygun ve iki tarafına da güzel çalışıyor bir sorun görmedim daha yeni elime ulaştı yorumlarda okuduğuna göre buzdolabında bekleticem belki etkisi artar.,Nötr
4848,Hamile olduğum için büyük beden aldım. Kumaşı biraz ince ama iş görür. Fiyat performans ürünü diyebilirim,Pozitif
6127,AŞIRI KÖTÜ bununla ince bir eyeliner sürmek en kaliteli jel eyelinerla bile bayağı imkansız bir şey korkunç kötü bir fırça,Negatif
14063,Hiç beğenmedim asla 48 saat korumuyor,Negatif
2847,"Ürün güzel, kumaşı ince, bahar mevsiminde rahatlıkla kullanabilirsiniz",Nötr
1948,"M giymeme rağmen yorumlara göre xl aldım ama inanılmaz dar bir tayt, iade etmek zorunda kaldım",Negatif
2292,"Sensibio forte daha etkili gibi geldi bana. Bu krem oldukça yağlı ve kızarıklıklarıma çok da iyi gelmedi, kişiden kişiye değişir tabi",Nötr
13232,Kızıma ve kendime almıştım diz yapmaya çok müsait bir kumaşı var o kadar ince ki teniniz görünüyor elbette iade siyah inci kalitesi nau nau,Negatif
6803,kızıma aldım 163 boyunda 53 kilo ..m beden oldu..kalitesi gayet güzel,Pozitif
848,Gerçekten pürüzsüz bir cilt temizliği yapıyor çok beğendim bu fiyata bu kalite asla kaçırmayın derim ben,Pozitif
13234,"Güzel paketlenmisti ve tüylenme yapmadı 65 kilo 1,65 boy L beden bol rahat oldu M isteyene dar olabilir",Pozitif
3118,daha yeni aldım düzenli kullanıp gorecegiz ve icinde bol bol var,Pozitif
566,iğrenç sakın almayın,Negatif
88,Memnun kalmadım ürünüm 1 hafta için de bozuldu,Negatif
4386,çok güzel bir ürün kokusu dokusu çok güzel yagli cildim var biraz kurutuyor gibi fakat normal nemlendiriyorum geciyor,Pozitif
13636,doğum çantam için aldım fiyat performans ürünü,Pozitif
2170,kalite bakımından zayif,Negatif
13395,Fena değil beğendik,Nötr
15529,bu fiyata çok iyi bi ürün tam beden alınabilir??,Pozitif
7418,Saç rengini gerçekten açıyor,Pozitif
14685,siyah inci kalitesi asla değil . malesef geri iade. pazardan bile alsam daha kaliteli olurdu. bildiğiniz tülbent gibi ip incecik,Negatif
10030,yazlık ince penye kumaşı var.Bir beden büyük almanız tavsiye olunur.,Negatif
14704,Beyaz tenliyim sarı alttonlu. Acayip türüncu durdu bende ve yüzde dağıtması çok zor acele etmek gerekiyor yoksa kuruyor hemen. Ben güneş kremiyle karıştırıp sürüyorum rengi açılıyor ve sürümü kolaylaşıyor. Zaten küçük boyutu. Ben çok sevemedim. Belki cildim çok kuru o yüzden de olabilir. Pudralı bir yapısı var yağlı ciltlere daha uygun olabilir.,Nötr
468,çok rahat beyendim bir beden büyük alinmali,Pozitif
8069,Rengi çıkıyor aralarından südyen gözüküyor. Beğenmedim.,Negatif
8099,Çok güzel bayıldım kokusuna ve kokusu 2 gün kalıcı teslimat ta çok iyiydi☺,Pozitif
366,çok küçük ve sanırım benim cildime hitap etmiyor bir daha almam,Nötr
12530,Fotoğrafla alakası yok kesinlikle çok dandik paranıza kıymayın bunun için 2 tane almıştık arkadaşımla ama ben hiç giyemedim bile,Negatif
16045,Suwen soft touch olarak satılıyor ama ürün markasız. Suwen değil. Trendyol gibi bir site buna nasıl izin veriyor anlamadım. Soft touch atlet de kullandım kumaş dokusu olarak alakası yok. Beden kalıbı da en az 3 beden küçük. Memnun kalmadım.,Negatif
2932,Çok güzel çok rahat bir dene büyük almakta tavsiye edilir,Pozitif
2204,fiyat performans ürünü ürün cekti baya da ince yazlık bir ürün,Nötr
16370,Tek sıkıntısı biraz uzun sürede kuruması. Fazla ıslak bir yapısı olduğu için kıyafette hemen iz bırakıyor. Kokusu da eh işte :),Nötr
16872,Çok geniş bir kalıba sahip,Negatif
100,Ürün dokusu ince ama duruşu güzel,Nötr
7731,Ter bezlerini tikamasi saglik acisindan uygun değil teri kesmesine ragmen tavsiye etmiyorum,Negatif
2175,İlk kullandığınızda bile yüzde renk eşitliğini sağladığını fark ediyorsunuz,Pozitif
924,ürün güzel ama ön düğmeleri sürekli açılıyor,Negatif
13581,Her Zaman kullandığım parfüm. Kokusuna bayılıyorum,Nötr
2368,"çok güzel bir bakim kremi , cildim çok hassas olduğu için krem bulmakta zorlaniyorum fakat bu üründe bir sıkıntı yaşamadım",Pozitif
8841,"Çok ince, bir beden büyük almama rağmen dökümlüde durmadı, fena değil ama bu fiyatta etmez vee sorunsuz hızlı birşekilde elime ulaştı..",Nötr
6452,yobf verd ihgf ihgf glpns uoaoxy xohtyduc,Negatif
6412,Ürünün kumaşı çok iyi değil pamuksuz bir kumaş biraz kece gibi,Negatif
9649,Şuan iyi bir indirimde ve gerçekten harika bir nemlendirici özellikle kuru ciltler için çok faydalı bir ürün ve çok güzel nemlendiriyor bayılarak kullanıyorum 🤩,Pozitif
13546,Kullanmaya yeni başladım bakalım sonuç ne olur karşılama güzeldi,Negatif
11367,Ürünü 2 beden büyük alın bence kumaşı falan o kadar iyi değil,Negatif
3270,Ürünün bacak kısmı bana yırtık geldi devamı da yanlış dikili fakat başka şehire gidecektim iadeyle uğraşmak istemedim kumaşı ince alacak olanların bilgisi olsun,Pozitif
2259,hem ucuz hem kaliteli teşekkürler trendyol:)),Negatif
16787,alt pijaması delik delikti,Negatif
5705,Alerji yapti camasir tursili sivrisinek ısırıgı gibi kasıntı yani hiç memnun kalmadim,Negatif
13847,severek kullandığım bir koku,Pozitif
583,kapatıcı fakat rengi benim beyaz tenli olmama rağmen çok çok açık. kullanamıyorum.,Nötr
7059,İlk yıkamada rengi soldu hemen,Negatif
10142,Perceive benim kokum klasik vazgeçemeyenlerdim,Pozitif
3645,Aslında kumaşı güzel fakat alt pijamanın dikiş bölümünde ufak delikler vardı.İyi dikilmemiş.,Negatif
7468,Fırçalar çok kıl döküyor resim yaparken sürekli kılları görmek beni rahatsız etti,Negatif
10935,"hamileliğim nedeniyle aldım ama ürün çok katı çok zor dağılıyor ve mayolarda iz bırakıyor,",Nötr
8149,Çok etkili başarılı bir ürün,Nötr
2995,fazla bir renk değişimi yapmadi,Negatif
13837,Eşime aldım pek beğenmedi çok ince fiyat performans ürünü bile diyemeyiz,Negatif
9164,Yıllar önce kullandığım bir koku özlemişim,Pozitif
10881,ne yazık ki kumaşı çok çok kötü,Negatif
12077,Ürün modeli güzel görünüyor ama çok ince iç gösteriyor iade ????,Negatif
9858,elimden düşürdüm ve anında kırıldı. verdiğim paraya yazık,Negatif
8801,kumaşı çok kötü.Guzelmiş gibi yorum yapanlara bir anlam vermemiyorum,Negatif
7986,makine sorunsuz calisiyor ama vivetin bakim yagi gelmedi...,Negatif
6832,Çok yağlı yapısı var yüzümde sivilceye neden oldu ondan dolayı pek beğenemedim,Nötr
4921,uygun fiyatta çok ii,Pozitif
13482,kokusu güzel ama kalıcı değil,Negatif
14846,Derin siyah noktalarda yetersiz. İşe yarar mı bilemedim,Nötr
2719,Kullanırken Silindir sürekli takılıyor takıldığı için de iğneler yüzü çiziyor acıtıyor çok pişman oldum aldığıma iade etmek istiyorum ama faturamı kaybetmişim. Sakın almayın,Negatif
3824,annem için aldım güzel ve tam bedeninizi alabilirsiniz xxl,Pozitif
8205,Kolları çok uzun nakışı fotoğraftakinden bir tık kötü bir beden küçük alın kumaşı güzel,Pozitif
10576,Ürün hatalı geldi yan dikiş resmen önde farketmedim ilk yıkadım. Fakat giyince anladım hem de diz yapan ince bir penye çaput gibi bir şey işte,Negatif
13821,Ürün kaliteli ama dudak dolgunlaştırıcının bana bir faydası olmadı sağlam bir şekilde geldi,Nötr
14314,Doğum sonrası giymek için aldım bir beden büyük olabilirsiniz sonrasında da çok rahat edersiniz kendi bedeninizden bir tık daha rahat oluyor kalitesi çok güzel zaten,Pozitif
16848,Bir haftadır düzenli kullanıyorum ama öyle aman aman bir fark göremedim.,Nötr
6283,Rengi çok güzel biraz kuru bir ruj,Nötr
15702,Rahat olması için L beden aldım gayet iyi fakat renginden ötürü fazla tüy topluyor.,Pozitif
464,Şu an fiyatı çok uygun kaçırmayın📍,Pozitif
4098,"Hediye aldım, fiyatına göre çok iyi indirime girince bir tane de kendime almak istiyorum",Nötr
12528,ürün saclarimi ilk kullanimda yumusak yapti. Paketleme çok ozenliydi. Fiyatina gore çok basarili,Pozitif
13789,gayet rahat tam beden fiyat performans ürünü severek giyiyorum,Pozitif
15413,"yorumlarda şöyle harika böyle harika yazılmış ama berbat ötesi. kumaş dört beş kere yıkanmış gibi soluk. s beden inanılmaz büyük omuzları düşük, vücudu sarmıyor ve uzun.",Negatif
10773,Ürün güzel,Pozitif
1156,Düğmeleri açılıyor çok da beğenmedim bu tarafını,Negatif
13250,Ben bu ürünü çok beğeniyorum,Pozitif
2871,Açık kahve diye aldığım ürün simsiyah yaptı. Kesinlikle tavsiye etmiyorum,Negatif
11404,ürünün kalitesi gerçekten çok kötü tamam ucuz diye aldık ama bu kadar kalitesiz yapılmamalı ve ürün bedeni hem yanlış gönderiyorsunuz hemde defolu ürün gönderiyorsunuz.,Negatif
14161,pek ose yaramıyor kullanimi zor manasiz,Negatif
1084,idare eder cok ince yapısı,Nötr
13263,164 boy 45 kiloyum s beden tam oldu çok güzel,Nötr
1375,eksiksiz geldi fakat kalitesiz kumaşı çok kötü ve bir de ipleri kötü,Negatif
9386,Nemlendirme için güzel bir ürün.,Nötr
2969,gayet güzel ve rahat,Nötr
15483,çok memnun kaldım,Pozitif
2797,Yorumları okuyarak aldım bugün elime ulaştı normalde sivilce problemi olan biri değilim ama yaklaşık 2 aydır bu sorunla uğraşıyorum yorumlarda çok iyi bahsedilmiş ben de bugün kullanmaya başlıycam umarım etkisi olur,Nötr
4507,Normal güzel bir temizleyici,Negatif
15189,Ürüne tüp takabilmeniz için eliniz mürekkep oluyor tüpteki mürekkepin yarısı da gidiyor.Ucuz ama hiç kullanışlı değil.,Pozitif
